employId,studentId,companyName,position,salary,startDate,endDate,nationality,destination
E197323,S929522,NorthwesternUniversity,Photographer,79695,2019-03-22,2025-02-17,Georgia,2
E816450,S423378,IKEA,RealEstateAgent,87092,2018-01-29,2025-05-25,Guinea-Bissau,2
E744726,S903376,DukeUniversity,Florist,56196,2020-04-19,2024-02-13,Congo(Republic),1
E439650,S567580,LG,FinancialAdvisor,52945,2021-12-27,2025-10-12,Colombia,0
E119718,S527131,Intel,RetailSalesAssociate,89229,2021-02-28,2025-02-11,Haiti,2
E157559,S617737,GeorgiaInstituteofTechnology,ClinicalPsychologist,37374,2022-06-19,2025-11-02,Bolivia,2
E483105,S529250,Canon,DigitalMarketer,45750,2022-04-05,2023-04-11,Cambodia,1
E212640,S992307,Philips,ITSupportSpecialist,63624,2018-10-28,2024-07-23,Denmark,1
E711732,S946959,Nissan,OccupationalTherapist,75711,2018-06-17,2024-04-02,Finland,1
E285854,S879759,Mercedes-Benz,LogisticsManager,68744,2019-04-04,2024-01-30,ElSalvador,0
E353363,S852399,UniversityofTexasatAustin,DigitalMarketer,45906,2022-02-10,2023-04-20,Cambodia,0
E694590,S192931,UniversityofVirginia,CivilEngineer,34865,2018-12-07,2025-01-17,Benin,1
E480316,S34744,Philips,EventPlanner,50370,2019-09-12,2023-10-20,Chad,1
E796097,S33243,Novartis,HVACTechnician,61553,2022-10-31,2023-12-18,Cyprus,0
E407643,S18602,Sony,PoliticalScientist,84947,2019-02-26,2025-07-20,Guatemala,0
E817677,S426008,Siemens,ResearchScientist,88045,2020-01-29,2025-03-11,Guyana,2
E529679,S857918,Mitsubishi,FlightAttendant,54877,2019-07-31,2024-11-05,Congo(DemocraticRepublic),2
E450708,S265220,Siemens,SoftwareDeveloper,93769,2019-04-15,2025-03-18,Indonesia,1
E890117,S865450,UniversityofBritishColumbia(UBC),FlightAttendant,55010,2020-04-24,2023-03-23,Congo(DemocraticRepublic),1
E592821,S799483,Siemens,DroneOperator,47637,2022-11-29,2023-01-08,Canada,1
E84383,S108055,Airbus,IndustrialDesigner,62544,2019-10-11,2024-05-12,Czechia,2
E404888,S731025,UniversityofVirginia,FilmDirector,51715,2020-04-15,2024-07-25,China,1
E63027,S44393,Hyundai,Paramedic,77986,2018-09-17,2023-03-01,Gabon,2
E916685,S878540,UniversityofNorthCarolinaatChapelHill,ProjectManager,86039,2022-09-25,2024-07-19,Guinea,0
E986799,S128132,Siemens,Doctor/Physician,46982,2018-03-15,2024-07-27,Cameroon,1
E842606,S293756,UniversityofPennsylvania,DataScientist,43266,2021-12-29,2025-02-04,BurkinaFaso,0
E997339,S309280,Barclays,Plumber,83385,2022-11-19,2023-08-01,Greece,0
E637326,S68786,Adidas,CustomerServiceRepresentative,40607,2022-10-04,2024-11-26,Brunei,2
E977934,S490923,Hyundai,FinancialAdvisor,53382,2018-10-09,2023-08-02,Colombia,2
E506985,S226264,UniversityofVirginia,FlightAttendant,54815,2021-08-19,2024-07-07,Congo(DemocraticRepublic),1
E729707,S808696,LG,FinancialAdvisor,53400,2021-07-07,2025-07-06,Colombia,0
E804842,S960614,Adidas,Doctor/Physician,47246,2019-01-21,2024-08-18,Cameroon,2
E528833,S996735,Airbus,Electrician,48697,2020-10-06,2024-02-24,CentralAfricanRepublic,2
E268011,S941878,Hitachi,CivilEngineer,35246,2022-01-20,2023-08-23,Benin,1
E617327,S602295,Hewlett-Packard(HP),Pilot,82010,2018-06-07,2025-05-24,Ghana,2
E726050,S812609,BYD,Musician,73758,2022-06-29,2024-07-29,Ethiopia,1
E766937,S746735,Audi,FlightAttendant,55260,2021-04-16,2024-06-11,Congo(DemocraticRepublic),2
E843526,S828712,HSBC,PoliticalScientist,84723,2018-01-19,2024-02-17,Guatemala,1
E694937,S712915,UniversityofTexasatAustin,Florist,56048,2022-09-12,2024-08-22,Congo(Republic),0
E502671,S560968,PepsiCo,Journalist,63931,2020-12-20,2025-09-08,Djibouti,1
E558406,S221768,Canon,DigitalMarketer,46050,2018-12-20,2023-05-22,Cambodia,1
E219721,S569827,NorthwesternUniversity,ConstructionWorker,38352,2019-11-27,2025-09-10,BosniaandHerzegovina,2
E711946,S923596,NorthwesternUniversity,DataScientist,42732,2021-07-21,2025-10-07,BurkinaFaso,2
E136962,S656946,IKEA,Pharmacist,78887,2018-04-18,2023-04-27,Gambia,2
E483936,S725640,Accenture,ProjectManager,86277,2022-09-17,2025-06-24,Guinea,2
E57550,S484376,UniversityofPennsylvania,MarketingManager,71579,2019-03-02,2024-08-30,Eritrea,0
E379257,S449855,Vodafone,FlightAttendant,55499,2021-04-09,2024-08-09,Congo(DemocraticRepublic),0
E463277,S672205,Tencent,PhysicalTherapist,80998,2019-02-23,2024-02-23,Germany,2
E736699,S211182,DHL,Landscaper,66449,2021-07-22,2025-05-03,DominicanRepublic,1
E565401,S372620,Santander,Journalist,64142,2022-04-15,2025-11-13,Djibouti,1
E576223,S765030,IKEA,HRManager,60497,2018-09-29,2024-12-08,Cuba,2
E936031,S386792,NewYorkUniversity(NYU),Dietitian/Nutritionist,45134,2018-06-10,2023-01-01,CaboVerde,0
E127659,S944200,Accenture,OperationsManager,77636,2018-03-21,2024-10-31,France,2
E945886,S668980,DukeUniversity,FilmDirector,51845,2019-04-28,2025-12-13,China,1
E573511,S518952,UniversityofMichigan,GameDeveloper,58215,2022-03-10,2024-09-06,Côted'Ivoire,0
E285047,S149204,Nike,Electrician,49473,2019-01-20,2024-09-30,CentralAfricanRepublic,0
E406197,S582102,IKEA,ResearchScientist,87726,2018-06-24,2025-10-27,Guyana,2
E996069,S258065,PepsiCo,ConstructionWorker,37994,2020-03-26,2024-05-19,BosniaandHerzegovina,1
E531153,S210428,Sony,MachineOperator,70319,2019-02-19,2024-03-08,EquatorialGuinea,0
E244597,S607544,ZenithPulseMedia,Photographer,80588,2019-03-31,2024-08-03,Georgia,2
E405910,S796264,Sony,ITSupportSpecialist,63555,2018-12-04,2023-01-01,Denmark,0
E90891,S834730,Alibaba,Pilot,81944,2018-06-13,2025-01-14,Ghana,2
E105361,S111007,NorthwesternUniversity,OperationsManager,76981,2019-10-09,2023-08-09,France,2
E557705,S391464,Boeing,PoliceOfficer,84202,2019-05-24,2023-01-26,Grenada,0
E404312,S250871,Siemens,FreelanceWriter,57057,2018-10-18,2023-02-02,CostaRica,1
E644690,S87101,LG,Musician,73916,2020-06-24,2025-09-04,Ethiopia,0
E653806,S382165,Nissan,FreelanceWriter,56675,2018-08-19,2024-10-03,CostaRica,1
E514573,S570905,UniversityofWisconsin-Madison,CustomerServiceRepresentative,41369,2018-07-06,2023-03-18,Brunei,2
E560250,S41134,Lenovo,MarketingManager,71645,2018-11-20,2024-08-19,Eritrea,1
E93591,S673903,Coca-Cola,CivilEngineer,34955,2019-05-16,2024-09-04,Benin,0
E196522,S466966,PepsiCo,PoliticalScientist,85502,2022-12-02,2023-03-16,Guatemala,1
E807708,S323817,ZenithPulseMedia,FlightAttendant,55507,2021-02-24,2024-06-20,Congo(DemocraticRepublic),2
E135236,S961269,UniversityofWisconsin-Madison,FreelanceWriter,57043,2018-01-16,2024-02-08,CostaRica,2
E430720,S115006,IKEA,DataScientist,43574,2020-10-05,2025-01-27,BurkinaFaso,2
E493150,S742708,CornellUniversity,LabTechnician,65561,2019-10-04,2023-01-16,Dominica,1
E908816,S776593,Intel,MachineOperator,69775,2020-06-28,2023-10-11,EquatorialGuinea,2
E828679,S157068,PepsiCo,DataScientist,42810,2021-05-30,2025-06-28,BurkinaFaso,1
E686189,S300104,JohnsHopkinsUniversity,LogisticsManager,69327,2020-12-20,2025-12-01,ElSalvador,2
E84339,S331760,IKEA,FinancialAdvisor,52702,2018-11-11,2023-11-19,Colombia,2
E606216,S410476,CornellUniversity,Dietitian/Nutritionist,44987,2019-06-03,2025-02-05,CaboVerde,1
E415977,S142668,Alibaba,FilmDirector,52201,2019-01-31,2025-09-13,China,2
E924201,S29241,Samsung,FilmDirector,52007,2021-05-15,2025-10-25,China,2
E198261,S966053,Siemens,DataAnalyst,41911,2020-11-03,2025-05-23,Bulgaria,1
E379419,S757457,Hyundai,Firefighter,53877,2021-04-04,2024-11-09,Comoros,2
E244403,S706090,Mitsubishi,EventPlanner,49729,2020-07-29,2024-01-22,Chad,2
E212660,S160431,Lenovo,IndustrialDesigner,62496,2022-05-11,2025-11-27,Czechia,1
E28287,S423723,Hyundai,FinancialAdvisor,53053,2019-02-04,2023-09-18,Colombia,2
E924419,S410660,IKEA,Pharmacist,78866,2018-02-24,2023-09-25,Gambia,2
E423614,S585779,UniversityofVirginia,DroneOperator,47817,2020-11-19,2025-06-01,Canada,1
E264092,S68529,Samsung,DigitalMarketer,46358,2021-12-23,2025-01-29,Cambodia,2
E565015,S48319,Intel,ChemicalEngineer,34415,2021-06-03,2023-10-02,Belize,2
E662508,S429001,Siemens,Mechanic,71896,2019-09-08,2023-12-01,Estonia,1
E621026,S856935,NorthwesternUniversity,Mechanic,72234,2019-09-14,2025-12-07,Estonia,2
E145219,S500526,UniversityofWarwick,FreelanceWriter,57307,2022-03-03,2024-09-19,CostaRica,0
E546819,S423378,IKEA,RealEstateAgent,87092,2019-10-18,2023-12-18,Guinea-Bissau,2
E689007,S228022,LG,MachineOperator,69797,2020-05-22,2025-07-04,EquatorialGuinea,0
E886564,S156467,IKEA,Paramedic,78146,2022-11-28,2025-10-13,Gabon,2
E796325,S340567,UniversityofNorthCarolinaatChapelHill,Doctor/Physician,47594,2022-06-16,2025-07-29,Cameroon,0
E825484,S426819,Adidas,Dentist,43657,2019-11-10,2023-07-11,Burundi,2
E828834,S158415,NewYorkUniversity(NYU),Mechanic,72522,2020-10-12,2025-05-28,Estonia,0
E771681,S699474,Mitsubishi,PoliticalScientist,85187,2018-04-18,2025-05-03,Guatemala,2
E791043,S287316,L'Oréal,FlightAttendant,55356,2021-02-06,2025-07-09,Congo(DemocraticRepublic),0
E134035,S148676,L'Oréal,ProjectManager,85817,2021-11-06,2024-05-25,Guinea,0
E484536,S66719,Santander,SpeechTherapist,96666,2019-05-18,2023-08-19,Iraq,1
E894161,S583697,Barclays,Pilot,81880,2020-02-24,2023-06-29,Ghana,0
E731560,S251144,NewYorkUniversity(NYU),Copywriter,39725,2018-07-08,2023-06-10,Brazil,0
E3626,S8659,Hyundai,LogisticsManager,69394,2019-03-29,2025-03-19,ElSalvador,2
E506877,S87568,UniversityofPennsylvania,Farmer,50618,2019-05-21,2025-03-04,Chile,0
E820457,S569737,UniversityofIllinoisUrbana-Champaign,DigitalMarketer,46296,2020-04-07,2024-03-08,Cambodia,1
E637145,S885696,IKEA,HVACTechnician,60724,2020-11-09,2023-06-29,Cyprus,2
E63185,S474363,McGillUniversity,FinancialAdvisor,53372,2020-06-06,2024-08-12,Colombia,2
E641993,S702402,Hewlett-Packard(HP),PoliticalScientist,85121,2021-04-18,2024-09-24,Guatemala,2
E494618,S327881,Mercedes-Benz,Firefighter,54600,2021-12-21,2024-01-01,Comoros,0
E844531,S605965,Samsung,Electrician,49273,2018-10-09,2024-12-28,CentralAfricanRepublic,2
E758781,S825028,UniversityofNorthCarolinaatChapelHill,FreelanceWriter,57111,2018-09-06,2025-02-10,CostaRica,0
E552813,S259827,Coca-Cola,Mechanic,71856,2019-08-09,2024-01-25,Estonia,0
E459695,S992514,Intel,SolarPanelInstaller,94836,2022-02-14,2023-07-30,Iran,2
E383637,S426898,Hitachi,PoliceOfficer,83964,2019-09-27,2024-09-29,Grenada,1
E225238,S727144,Coca-Cola,ProjectManager,85931,2018-02-21,2025-04-24,Guinea,0
E305692,S159743,Barclays,OperationsManager,77504,2020-01-11,2023-08-21,France,0
E970139,S893488,UniversityofMichigan,EventPlanner,49838,2018-05-23,2025-11-14,Chad,0
E793109,S813541,JohnsHopkinsUniversity,FlightAttendant,55323,2020-08-18,2025-12-14,Congo(DemocraticRepublic),2
E783539,S611209,Vodafone,GraphicDesigner,59435,2021-07-01,2023-01-29,Croatia,0
E904110,S460672,Samsung,Landscaper,65675,2021-06-25,2025-08-14,DominicanRepublic,2
E602789,S554954,Coca-Cola,Dentist,43952,2021-08-30,2024-05-03,Burundi,0
E416463,S104166,IKEA,DataAnalyst,41912,2020-01-24,2023-11-12,Bulgaria,2
E199575,S815900,BostonUniversity,ConstructionWorker,38051,2020-08-22,2023-03-03,BosniaandHerzegovina,2
E678892,S835502,Siemens,IndustrialDesigner,61641,2018-03-28,2023-06-19,Czechia,1
E788565,S679184,Samsung,Doctor/Physician,46766,2020-11-25,2023-06-17,Cameroon,2
E176249,S733217,Coca-Cola,LogisticsManager,69242,2020-05-19,2024-12-28,ElSalvador,0
E880363,S342285,DukeUniversity,PhysicalTherapist,81222,2018-11-11,2023-01-14,Germany,1
E888385,S211182,DHL,Landscaper,66449,2022-10-18,2023-01-06,DominicanRepublic,1
E134446,S486968,L'Oréal,IndustrialDesigner,61717,2022-01-10,2025-06-15,Czechia,0
E831596,S289701,SAP,Landscaper,66365,2021-07-25,2023-12-05,DominicanRepublic,1
E382474,S958842,Hitachi,Pilot,82288,2019-07-08,2024-07-17,Ghana,1
E836750,S784215,Samsung,DroneOperator,47735,2021-12-03,2024-11-05,Canada,2
E513013,S931296,UniversityofNorthCarolinaatChapelHill,FlightAttendant,55220,2021-10-26,2025-05-26,Congo(DemocraticRepublic),0
E965218,S594992,LG,Doctor/Physician,47213,2022-10-22,2023-06-30,Cameroon,0
E962812,S506195,UniversityofMichigan,Firefighter,53902,2021-07-24,2023-03-09,Comoros,0
E617673,S199371,LG,FinancialAdvisor,53415,2018-03-01,2023-09-18,Colombia,0
E29092,S425251,Lenovo,Pilot,82225,2021-10-18,2023-05-19,Ghana,1
E37962,S324251,HSBC,DigitalMarketer,46261,2021-12-01,2023-11-07,Cambodia,1
E612020,S851389,Siemens,Photographer,80607,2020-04-18,2024-09-16,Georgia,1
E928191,S876947,Samsung,GameDeveloper,57905,2019-02-06,2024-10-24,Côted'Ivoire,2
E389637,S875161,Hyundai,Dietitian/Nutritionist,44655,2019-12-07,2024-07-16,CaboVerde,2
E400656,S252030,Hyundai,OccupationalTherapist,75700,2022-11-13,2023-12-15,Finland,2
E25933,S643940,Audi,DroneOperator,47905,2021-06-10,2025-03-12,Canada,2
E736354,S363555,Audi,LabTechnician,65135,2021-09-21,2024-08-13,Dominica,2
E729403,S589887,HSBC,HVACTechnician,61558,2019-08-07,2024-03-30,Cyprus,1
E276736,S119942,Philips,LawEnforcementOfficer,66702,2021-05-08,2025-11-24,Ecuador,1
E847787,S614351,CarnegieMellonUniversity,Microbiologist,73407,2019-11-03,2024-08-07,Eswatini,0
E997855,S147071,DHL,Firefighter,53866,2021-04-22,2025-02-05,Comoros,1
E517062,S434308,BostonUniversity,Dietitian/Nutritionist,44746,2019-07-29,2023-01-27,CaboVerde,2
E586857,S295234,Sony,FinancialAdvisor,53442,2020-08-23,2024-02-29,Colombia,0
E27649,S234331,UniversityofIllinoisUrbana-Champaign,HRManager,59706,2021-05-02,2025-02-05,Cuba,1
E678955,S921095,UniversityofWarwick,PhysicalTherapist,81655,2021-11-21,2023-02-18,Germany,0
E586627,S950523,Nike,Firefighter,53848,2022-06-18,2024-01-21,Comoros,0
E33494,S984944,UniversityofBritishColumbia(UBC),FinancialAdvisor,53468,2020-12-10,2023-04-06,Colombia,1
E705415,S372884,Mercedes-Benz,DataScientist,43548,2018-10-19,2024-10-16,BurkinaFaso,0
E339978,S323817,ZenithPulseMedia,FlightAttendant,55507,2018-07-31,2024-09-15,Congo(DemocraticRepublic),2
E16860,S781132,HSBC,Electrician,48682,2018-02-10,2023-03-22,CentralAfricanRepublic,1
E452376,S649085,Intel,GameDeveloper,58486,2019-04-15,2023-04-26,Côted'Ivoire,2
E924181,S618657,UniversityofCaliforniaLosAngeles(UCLA),DataScientist,42775,2018-11-26,2025-12-14,BurkinaFaso,1
E915460,S659240,Nike,DataScientist,43125,2019-09-24,2024-05-24,BurkinaFaso,0
E886943,S489410,Hyundai,Plumber,82877,2018-11-19,2024-11-01,Greece,2
E795204,S229796,IKEA,Librarian,68407,2021-10-20,2025-03-20,Egypt,2
E114463,S660751,Audi,Mechanic,72554,2019-03-08,2023-09-24,Estonia,2
E187787,S120503,McGillUniversity,DigitalMarketer,45741,2022-05-25,2023-01-10,Cambodia,2
E925157,S124598,Siemens,DataScientist,43157,2019-03-21,2025-11-17,BurkinaFaso,1
E743806,S741038,Accenture,Microbiologist,73225,2020-07-10,2025-03-01,Eswatini,2
E405977,S383591,Philips,Florist,55956,2020-06-09,2024-12-21,Congo(Republic),1
E273985,S49132,UniversityofNorthCarolinaatChapelHill,DigitalMarketer,46519,2022-06-27,2024-09-09,Cambodia,0
E363865,S391381,NorthwesternUniversity,MachineOperator,69958,2021-08-18,2025-03-24,EquatorialGuinea,2
E68106,S694635,Barclays,Journalist,64001,2019-04-06,2023-08-12,Djibouti,0
E989280,S681649,Barclays,DroneOperator,48081,2019-12-19,2024-03-17,Canada,0
E791597,S676582,Nissan,MachineOperator,70479,2020-07-16,2023-01-27,EquatorialGuinea,1
E576556,S678351,Intel,HRManager,59721,2019-05-15,2024-01-01,Cuba,2
E70316,S186909,Samsung,PoliticalScientist,84737,2018-12-12,2025-09-09,Guatemala,2
E442424,S797777,Mercedes-Benz,LabTechnician,64865,2022-06-01,2023-12-23,Dominica,0
E77354,S744865,CarnegieMellonUniversity,FilmDirector,51627,2020-01-24,2023-12-09,China,0
E705322,S710614,Pfizer,Nurse,75092,2020-12-30,2024-04-17,Fiji,2
E168086,S471027,PepsiCo,HRManager,60168,2018-08-09,2025-08-12,Cuba,1
E133077,S696962,Audi,SchoolTeacher,91388,2021-04-13,2025-07-30,Hungary,2
E719534,S739142,Siemens,FlightAttendant,54660,2019-10-11,2024-02-02,Congo(DemocraticRepublic),1
E465459,S906931,CarnegieMellonUniversity,Electrician,48798,2022-04-13,2025-03-31,CentralAfricanRepublic,0
E448003,S932919,UniversityofIllinoisUrbana-Champaign,Firefighter,54177,2019-05-25,2024-11-20,Comoros,1
E551400,S91475,CarnegieMellonUniversity,GameDeveloper,58483,2018-07-07,2025-10-30,Côted'Ivoire,0
E595120,S547325,Nissan,Photographer,79896,2019-12-23,2024-09-20,Georgia,1
E844114,S720275,Panasonic,LabTechnician,65017,2019-09-30,2024-06-13,Dominica,0
E549185,S80529,UniversityofWashington,Copywriter,39635,2019-11-08,2025-07-17,Brazil,2
E283527,S314095,L'Oréal,OperationsManager,76938,2018-02-06,2025-11-06,France,0
E257941,S466183,Pfizer,OccupationalTherapist,76162,2019-07-31,2025-06-27,Finland,2
E364783,S303959,Adidas,ProjectManager,86659,2019-01-20,2024-09-07,Guinea,2
E853370,S272432,Xiaomi,FinancialAdvisor,53239,2020-05-24,2024-12-06,Colombia,0
E264386,S169048,UniversityofNorthCarolinaatChapelHill,Dentist,43735,2019-08-08,2023-06-14,Burundi,0
E773629,S599331,Mercedes-Benz,MarketingManager,71127,2018-06-17,2023-07-16,Eritrea,0
E939688,S802138,Nike,Pharmacist,78775,2018-07-12,2025-04-18,Gambia,0
E421538,S284258,Panasonic,OccupationalTherapist,75947,2018-09-28,2023-06-07,Finland,0
E501962,S478467,Hyundai,FinancialAdvisor,53382,2018-03-19,2023-10-27,Colombia,2
E152916,S32542,Accenture,Photographer,80623,2022-06-02,2024-11-05,Georgia,2
E610984,S580368,Toshiba,FlightAttendant,55572,2020-11-25,2023-12-23,Congo(DemocraticRepublic),0
E18900,S852737,L'Oréal,Florist,56064,2020-02-07,2024-10-27,Congo(Republic),0
E424402,S596786,Panasonic,ContentCreator,38850,2022-03-13,2025-12-09,Botswana,0
E224946,S300201,PepsiCo,HVACTechnician,60979,2018-12-31,2023-05-14,Cyprus,1
E57775,S913990,UniversityofPennsylvania,ITSupportSpecialist,63035,2022-08-20,2024-02-07,Denmark,0
E774409,S573718,Boeing,FinancialAdvisor,53582,2020-11-04,2023-07-19,Colombia,0
E781197,S538830,Canon,Musician,74081,2020-10-08,2024-04-27,Ethiopia,1
E822724,S679026,Barclays,CustomerServiceRepresentative,41467,2021-10-31,2025-06-27,Brunei,0
E587053,S793308,L'Oréal,LogisticsManager,69430,2022-07-05,2025-02-12,ElSalvador,0
E418306,S354792,Pfizer,Pharmacist,78722,2020-05-12,2023-11-18,Gambia,2
E960043,S863271,Sony,IndustrialDesigner,61927,2019-09-08,2023-07-22,Czechia,0
E596749,S506408,IKEA,Farmer,51174,2021-11-18,2023-07-03,Chile,2
E928050,S69470,PepsiCo,SchoolTeacher,90870,2020-05-20,2024-04-17,Hungary,1
E174741,S388126,Canon,Dentist,44102,2019-10-03,2025-10-24,Burundi,1
E238970,S793440,Philips,Farmer,50845,2020-06-08,2023-11-14,Chile,1
E899139,S996642,DukeUniversity,Musician,73815,2019-02-09,2023-03-05,Ethiopia,1
E46616,S292769,Hyundai,CustomerServiceRepresentative,41222,2022-09-01,2023-01-04,Brunei,2
E42470,S144903,Mercedes-Benz,RetailSalesAssociate,88767,2021-07-20,2023-12-02,Haiti,0
E459202,S810835,Nike,Paramedic,78476,2018-08-05,2024-11-25,Gabon,0
E939886,S957958,Mercedes-Benz,Farmer,51446,2022-10-16,2024-03-22,Chile,0
E974604,S80686,Sony,Paramedic,78471,2020-04-04,2025-08-07,Gabon,0
E864325,S769253,Audi,HVACTechnician,60785,2019-02-23,2025-04-18,Cyprus,2
E799115,S409634,Santander,Copywriter,40345,2020-07-12,2024-05-22,Brazil,1
E639403,S765997,Philips,Microbiologist,73549,2021-08-07,2025-05-12,Eswatini,1
E379227,S289717,Santander,Farmer,51227,2022-10-30,2024-10-30,Chile,1
E201698,S954687,Siemens,LabTechnician,65523,2021-05-04,2024-07-26,Dominica,2
E965103,S604856,Pfizer,Dentist,44385,2020-09-01,2025-07-30,Burundi,2
E895789,S483908,Boeing,Pilot,81696,2018-04-08,2023-12-21,Ghana,0
E573538,S386178,BMW,PoliticalScientist,84886,2019-09-08,2023-04-18,Guatemala,1
E421579,S346581,UniversityofWashington,Dentist,44132,2018-12-11,2025-07-25,Burundi,2
E291410,S398172,DukeUniversity,Microbiologist,73612,2018-10-01,2025-02-20,Eswatini,1
E946264,S176570,Nissan,Nurse,74807,2019-03-04,2023-01-12,Fiji,1
E390612,S560201,CornellUniversity,OperationsManager,77452,2021-04-24,2025-02-27,France,1
E584668,S189139,LG,DataAnalyst,42213,2020-10-22,2024-06-02,Bulgaria,0
E344767,S749813,UniversityofNorthCarolinaatChapelHill,CustomerServiceRepresentative,41476,2018-07-25,2024-10-11,Brunei,0
E618919,S778789,UniversityofWisconsin-Madison,GraphicDesigner,59239,2018-11-22,2025-12-06,Croatia,2
E668559,S747581,Pfizer,Doctor/Physician,47143,2021-04-25,2025-07-12,Cameroon,2
E898258,S41716,UniversityofCaliforniaLosAngeles(UCLA),Farmer,51164,2019-12-22,2025-04-13,Chile,1
E999603,S740736,Canon,GameDeveloper,57770,2019-08-14,2024-06-17,Côted'Ivoire,1
E415984,S461314,Santander,FinancialAdvisor,53598,2020-01-27,2023-03-31,Colombia,1
E604585,S144096,Audi,Farmer,51380,2019-02-25,2023-10-23,Chile,2
E881988,S632971,Nike,Paramedic,78176,2019-11-06,2025-05-10,Gabon,0
E517428,S367135,Hyundai,DataScientist,43561,2020-07-31,2025-11-22,BurkinaFaso,2
E541883,S61048,GeorgiaInstituteofTechnology,DataAnalyst,42562,2018-06-24,2025-02-21,Bulgaria,2
E23739,S924845,UniversityofCaliforniaLosAngeles(UCLA),LabTechnician,64983,2018-05-11,2025-07-09,Dominica,1
E197911,S684224,UniversityofNorthCarolinaatChapelHill,EventPlanner,50502,2019-02-14,2025-05-10,Chad,0
E668402,S104394,Canon,FilmDirector,52031,2020-06-20,2023-12-15,China,1
E579186,S736930,Hyundai,Plumber,82877,2018-09-09,2025-03-27,Greece,2
E925897,S589450,L'Oréal,LabTechnician,65119,2018-08-31,2025-03-27,Dominica,0
E453777,S932443,Huawei,MarketingManager,71312,2019-01-12,2025-11-16,Eritrea,1
E371352,S302167,Intel,RetailSalesAssociate,89517,2020-03-03,2024-09-12,Haiti,2
E532614,S330662,Siemens,Plumber,83572,2022-01-15,2024-09-28,Greece,1
E29297,S675625,Lenovo,Nurse,75256,2020-01-30,2023-12-29,Fiji,1
E102254,S971078,PepsiCo,ClinicalPsychologist,36884,2018-03-17,2024-05-05,Bolivia,1
E709924,S816068,Siemens,Pilot,82399,2020-07-25,2023-06-28,Ghana,1
E470030,S593830,Mercedes-Benz,Pilot,82645,2020-12-20,2023-05-10,Ghana,0
